Unnamed: 0,text,original_label,label_auto,confidence
19324,"After seeing the previews awhile back, I looked forward to seeing Steve Martin in a comedy that I thought might be a keeper. Unfortunately, I was wrong. Problem was, the previews were the only funny parts to the movie. The rest of the movie was pretty much a bunch of junk, scenes that have been done to death and characters we've all seen a thousand times.<br /><br />This movie was proof positive that if you put enough cash on the table, you can talk anybody into anything. Steve Martin is a favorite of mine but this one was a big clunker. The only actor in the movie who was worth watching was Eugene Levy; he was the best of a mighty lame group.",0,negative,0.95
10765,"Woody Allen has lost his ability to write dialogue or characters that are clearly distinguishable from each other. This is the case with ""Melinda and Melinda,"" where all the characters speak with Allen's generic pseudo-sophistication and have problems and points of view that are not relatable to anyone outside of a four block radius of where Allen lives. They also share the same curious condition of being able to afford multi-million dollar Manhattan apartments that appear to have been designed by professional decorators regardless of their financial situation or what they do for a living.<br /><br />The only character who exists outside of this dull mindset is Will Ferrel as the obligatory Woody Allen surrogate. Although he does not simply come off as merely doing a Woody Allen impression (like Kenneth Branagh in the god-awful ""Celebrity""), Ferrel lacks the charm or charisma that the real Woody had when he was playing the part himself in his best movies.<br /><br />The end result is another in a string of self indulgent bores from a once-great filmmaker who has been trading in on his former reputation for years.",0,negative,0.95
39689,Arthur is middle aged rich 'kid' who drinks like a fish. Arthur does what he feels like and says whatever comes into his mind. He likes to boast about his riches and knows that he is a spoiled brat. He spends money on people he don't know and finds everything funny. Arthur must marry a high class girl to inherit a big fortune but he falls in love with a poor waitress Liza Minnelli (she looks really weird).<br /><br />This is a damn funny film. I watched this film because a very famous Indian film 'Sharabee' is based on the character of Arthur. Although 'Sharabee' is definitely inspired by 'Arthur' I think they are two different films. 'Arthur' is just fun. Its very corny at times. There are so many fantastic one liners in the film. Its not a laugh riot but it has some fantastic moments. My favorite scene is when Arthur meets his fiancé's father and he keeps talking about the 'moose'. Duddley Moore sure has some comic timing. He is very good with words and body language. I loved the scene where he talks standing to a seated couple in the hotel about a 'small' country and he keeps talking to husband and wife in two different directions. John Gielgud got an Oscar for this film. I don't know that actor. I don't think he did a great job but may be if I watched more of his work I may agree in future. Movie has some flat patches but not very long ones. looking forward to watch the sequel.,1,positive,0.85
37826,"The story of Sweeney Todd evokes memories of the work of classic writers like Charles Dickens, and more contemporary writers like Edward Gory. As a musical, it naturally becomes more like the musical Les Miserables. Both deal with the grim effects of poverty in the Industrial Revolution, and the breakdown of organized society. But this musical is different from Les Mis in one very important aspect: Stephen Sondheim, the songwriter who can adapt to any style. To be sure, he's had his successes and failures, but one thing about his shows you can always count on: They will be something unique. Who would have thought someone would write a musical about a barber who slits people's throats and makes them into meat pies? Sondheim did, and he did it marvelously. The entire show is set in a factory, to suggest the ever-present catastrophic effects of the misery of those at the bottom of society, and this serves the needs of the show perfectly. The catwalks and railings are moved throughout to suggest streets and walkways and bridges. Techniques are borrowed from Kabuki and Noh, with the visual stagehands and set changes. Then, to top it all off, cast the great Angela Lansbury as the gruesomely practical and humorous Mrs. Lovett, and George Hearn, with his operatic baritone voice, as the murderous Todd, and you've got yourself a stellar musical vehicle. The rest of the cast moves smoothly through the clichés of the love story perfectly, except for Johanna and Pirelli, who sound a bit too forced. If the Johanna and Pirelli from the Broadway show could be here, it would be perfect. Hearn acts while he sings more than Len Cariou on the OBC album, and the accents don't sound as forced here. Through it all Sondheim's score never fails to underline the dark seriousness of the story. As I said, he can adapt to any style. In Follies he imitates the '30s '40s style of showtunes, in Pacific Overtures he captures the subtle art of Asian music, Into the Woods knocks off the 32 bar Disney style songs, and Assassins covers a history of American music. Here, however, he does wonders in making his score distinctly English, from parlour songs to operatic duets and soliloquies to society waltzes to Gilbert/Sullivan style patter. And yet still, the show remains deadly serious, even though it provokes more laughs than any musical comedy. In it still, is a grim warning on the evils of taking revenge. Here is where this movie makes a mistake, in cutting the Judge's solo in which he flagellates himself out of guilt for his crimes. Without it, the Judge is just a conventional villain, and this movie's point is that there are no straight villains. Both Todd and the Judge learn, too late, the horrors of having to accept responsibility for their actions, and Todd loses everything in his obsession. This is well brought out by the chilling reprise of the grim yet rollicking Ballad of Sweeney Todd, ending the show with Todd and Lovett rising from the grave to tell us that the end is the same: in a world full of Sweeneys, vengeance begets only vengeance. ""Attend the tale of Sweeney Todd. He served a dark and a vengeful God. To seek revenge may lead to Hell, but everyone does it, and seldom as well as Sweeney, as Sweeney Todd, the Demon Barber of Fleet Street.""",1,neutral,0.85
48732,"As Peckinpah did with STRAW DOGS, and Kubrick with A CLOCKWORK ORANGE, director John Boorman delivers an effective film about Man's violent side in DELIVERANCE, arguably a definitive horror film of the 1970s. Burt Reynolds, Jon Voight, Ned Beatty, and Ronny Cox portray four Atlanta businessmen who decide to take a canoe trip down the wild Cahulawassee River in northern Georgia before it is dammed up into what Reynolds calls ""one big, dead lake.""<br /><br />But the local mountain folk take a painfully obvious dim view of these ""city boys"" carousing through their woods. And the following day, continuing on down the river, Beatty and Voight are accosted and sexually assaulted (the film's infamous ""SQUEAL!"" sequence) by two vicious mountain men (Bill McKinney, Herbert ""Cowboy"" Coward). Thus, what started out as nothing more than a lark through the Appalachians has now turned into a nightmare in which our four protagonists come to see the thin line that exists between what we think of as civilization and what we think of as barbarism.<br /><br />James Dickey adapted the screenplay from his own best-selling book, and the result is an often gripping and disturbing shocker. Often known for its ""SQUEAL!"" and ""Dueling Banjos"" sequences, DELIVERANCE is also quite a pulse-pounding ordeal, with the four leading men superb in their roles, and McKinney and Coward making for two of the most frightening villains of all times. A must-see film for those willing to take a chance.",1,positive,0.85
30719,"It seems at least vaguely possible that this movie provided a bit of inspiration for ""The Sopranos,"" as its main character, Martin Blank (John Cusack) is a hit man who has so many issues from his past and his profession that he's in therapy trying to deal with it all. Everything finally comes to a head at his 10-year high school reunion. The problem was that by the time Blank got to the reunion I had stopped caring. Frankly, I found this movie a drag from start to finish.<br /><br />It had potential. There was a reasonably good cast, headed by Cusack and Dan Aykroyd, playing Grocer, his arch-rival in the hit-man business, along with Minnie Driver as Debi, Blank's high school sweetheart who he stood up on prom night, and a limited role for Alan Arkin as Dr. Oatman, Blank's psychologist. That fairly talented cast never really seemed to come together, though. The drama lacked intensity and the comedy lacked real humour. What I thought had the most potential to be a comedic storyline was Grocer's proposal for a hit man's union, but aside from becoming a bit of a running joke, the idea never really got developed. As for the romance, one wondered why Debi would even think of letting this guy back into her life.<br /><br />There were a handful of chuckles, but nothing really caught me and held me and I spent most of the movie wondering whether this thing was ever going to start to click. It never did - not for me, at least. 2/10",0,negative,0.95
24581,"I saw The Big Bad Swim at the 2006 Temecula film festival, and was totally caught off guard by how much I was drawn into it.<br /><br />The film centers around the lives of a group of people taking an adult swim class for various reasons. A humorous idea in its own right, the class serves as a catalyst for greater changes in the students' lives.<br /><br />What surprised me about the film was how real it felt. Rarely in ensemble pieces are characters treated so well. I enjoyed the scenes in the class immensely, and the drama that took place outside was very poignant. Nothing seemed out of place or out of character, and ultimately it left a very strong feeling, much like attending school or summer camp - where you find fast friends, form strong bonds, and make discoveries about yourself, yet have to depart all too soon.<br /><br />My only complaint was that the character of Paula had a very strong and unusual introduction, which made you want to know a little more about her than was ultimately revealed. I suppose you don't get to meet everyone in class, though...<br /><br />Aside from this, I found the film very well-rounded and quite enjoyable. See it if you get the opportunity.",1,positive,0.95
19606,"This movie is fun to watch. If you liked ""Dave"" with Kevin Klein, you will get a kick out of this. Think ""Dave"" gone South American as Dreyfus plays Jack Noah, an actor between jobs, who is hand selected by the head of the island nation of Parador's secret police, to replace the drunken sot of a dictator, Alfonse Simms, after he has had a heart attack and died. Noah bumbles along, aided in his role by the ex-dictator's mistress, as they attempt to thwart the plans of Raul Julia. Jonathan Winters also makes an appearance as a hearty American émigré who turns out to be CIA. ALso starring Polly Holiday and Fernando Rey. <br /><br />There are a few absurd moments such as the body of the old dictator be kept frozen for a year, and the final scene, where Sonia Braga, who has bee cradling the bloody, bullet riddled body of Dreyfus is seen moments later all in pristine white, with nary a smudge on her. But all in all it is a great romp.",1,positive,0.95
24320,"*SOILER* It's fake! The whole thing is a fake! There is no ghosts or zombies, Alan is a Lord and his cousin or brother or half brother or something like that wants the castle and his title for himself. So he invests this overly complicated and needless pointless plan ala SCOOBY-DOO to drive Alan to commit suicide. Most of the movie is him picking up redheads and attacking them. He's not even killing them. He drops off to sleep and the girl vanishes and he thinks he buried them someplace. If he looked at the so-called ghost of Evelyn, he could tell she was wearing gloves! My God what a waste of time. Don't bother watching it, renting and if you bought it and haven't watched it yet, sell it. Quickly! Do yourself a favor and stay away from THE NIGHT EVELYN CAME OUT OF THE GRAVE. I give this stinker the CRAP-O-LANTERN.",0,negative,0.95
27102,"""The King is Alive"" is a flawed and contrived mess of a movie which comes off like a self indulgent auteur's excuse to transport a bunch of actors to a Godforsaken Namibian desert where he can play major-Dogme-domo and film his selfishly conceived, silly, overwrought drama with utter disregard for the real forces of human nature, market appeal, common sense, and even good art. In other words this is one dumbassed flick and if you don't believe that, your penance is watching it. Only for filmheads, critics, dilettantes, and the like. (D)",0,negative,0.95
34006,"Keys to the VIP, an original series by the Canadian Comedy Network (comedynetwork.ca) scored big with this entertaining, yet inspirational gameshow. This show is hosted by four funny, good-looking guys who judge others on their 'game' (ability to pick up women). Each episode features two guys who go head-to-head in various pick-up games. There are three different sections and the winner scores a night as a VIP in an exclusive Toronto night-club.<br /><br />Being a guy, I naturally find this show hilarious. We all know that it's hard to confront women and watching these guys do it naturally sparks the curiosity of men. The guys who compete on this show might even give you a few pointers -- if you pay attention.",1,positive,0.95
48162,"This is one of the most brilliant movies that I have seen in recent times. Goes way above even any international movie of any repute. I am really surprised why this has not received the recognition it deserved. Sonali Kulkarni winning the National Award is perhaps the only consoling fact. Renuka Daftardar simply amazes as she speaks volumes through her eyes. There are a few scenes that stand out: When Gauri comes back from the city on Krishna's wedding, she and Krishna meet for the first time in many years. Krishna notices a change in Gauri, but not a single line of dialogue is said. The entire gamut of emotions is conveyed through subtle mannerisms and the eyes. There's another towards the end when Krishna pleads to Abhay Kulkarni to marry Gauri instead. If you are not moved by that scene, you don't have a heart.<br /><br />Watch this movie for sheer movie-making brilliance and acting capabilities.",1,positive,0.95
5885,"what kind of sh*t is this? Power rangers vs Freddy? It was watchable and as good as the first film in the beginning but from the part where the protagonists get super powers in theirs dreams, it started to become childish. This sh*t should have been rated PG or PG-13 rather than R. I expected to see some very mature stuff but it was only for the 1/3 of the film. The rest are for little kids. Plus it's focused too much on Christianity. I know Freddy's a demon but there are many religions that have different ways to fight demons. Why does it always have to be Christianity? This is total Orientalism and filled with white men/westerner's superiority. Don't' watch this, show it to little kids who loves power rangers.",0,negative,0.85
20127,"You know, this is one of those ""Emperor's New Clothes"" films. It's like, so off the wall and strange that you're SUPPOSED to like it if you're really into film. Well, I think that's a bunch of bologna. Films like this which hide under the cloak of Dada or surrealism make me nuts. Some person has this bad dream, perhaps brought on by eating the aforementioned bologna right before going to bed, remembers most of it (unfortunately) and then puts it on film and we're all supposed to marvel at their creative genius. I have bizarre dreams too, sometimes, that make absolutely no sense but I don't feel the need to put them on film, expose everybody else to them and call it art. Weirdness does not, in of itself, mean something is interesting. True Dada or surrealistic expression has SOME intent and intellectual thought behind it. If other people don't get it, that doesn't make it profound, it just makes it incomprehensible. Bizarreness for bizarreness sake, for me, is not good, let alone great, art. And comparing ""Tuvalu"" to ""Delicatesen"" is like comparing ""The Godfather I & II"" to ""The Godfather III""---same genre, NOT in the same league.",0,negative,0.95
44519,"The tweedy professor-types thought they had it all figured out. Today's peoples who inhabit Polynesia descended from migratory Asians, intrepidly moving from the Far East, island to island, eastward into Tahiti and all the other exotic tropic isles of the South Pacific over thousands of years. But the established thinking just didn't sit well with young Norwegian ethnographer Thor Heyerdahl. If that explanation were true, how come some folks born and bred in those islands have traditions, artwork, and physical features resembling not those from Asia, but South America? How can the vegetation of Ecuador, Peru and Chile look so much like what you'd find on the island several thousand miles away? Is it just a coincidence that the Islanders point out to sea in the direction of South America and say that is where their ancestors came from, led by Tiki, their equivalent of Adam? Meanwhile, how is it Norwegians speak of Scandanavian forerunners who were chased from the South American continent they had colonized, and, together with some of the native peoples they befriended, set off over the sea -- heading WEST? It's all too much to be a coincidence to Heyerdahl. With an amazing amount of moxie, a handful of crewmen, and the local know-how for traditional raft-building, an expedition begins. It's as much a trip into the human imagination as it is a pseudo-scientific demonstration that such a journey is possible with only the very basics of tools and seamanship. The Oscar-winning documentary may be dated in its tone and Anglo-ethnocentric approach, but it soars with a spirit of adventure besting even the space program that launched a decade later, as men are willing to risk it all to test a theory they think is true. Wonderful. Do yourself a favor and read the book first. It is an amazing page-turner and the perfect setup for the newsreel-style movie.",1,neutral,0.85
37500,"""Shower"" is an story about loyalty, about the unstoppable advance of modern world in the detriment of rather traditional and more human ways of life. A man forced to choose between his successful career in business, his big-city life, his wife, and his retarded young brother. The eternal doubt between what we WANT to do and what we SHOULD do. The modern China versus the ancient one. The public baths with its gatherings, its cricket fights versus the shopping centres and the skyscraper. Lots of old men and women that are no longer needed. China, one country, two systems, as Xiao Ping said ... though one of them is killing the other. <br /><br />Tender, moving, full of funny moments, and of bitter-sweet ones.The sensitive ones will cry and laugh equally. The actors are enormous, especially the one who performs the role of the retarded boy; and Yang Zhang makes a good job, easy, simple, letting the story just flow by itself.<br /><br />My rate: 8/10",1,neutral,0.85
48090,"Odious Chuck Norris decided to put one final nail in the coffin<br /><br />containing his film career before going to the safe world of CBS<br /><br />Saturday night carnage with this hysterically bad supernatural<br /><br />actioner.<br /><br />For such a dumb movie this thing sure is plotty. Norris is Chicago<br /><br />cop Frank Shatter. First off, what kind of last name is ""Shatter""?<br /><br />Have you ever met any Shatters? Genforum.com has no listing for<br /><br />the last name Shatter, which opens up any half clever viewer to<br /><br />replace the ""a"" in Shatter with an ""i."" He and his partner, Calvin<br /><br />Jackson, do the same old buddy cop routine you have seen<br /><br />before: make funny with the pimps, and make their captain mad.<br /><br />Jackson, looking like the theoretical love child of Whoopi Goldberg<br /><br />and Rick James, quickly wears on the nerves with his constant<br /><br />complaining and Eddie Murphy-patented facial expressions.<br /><br />Shatter and Calvin become involved with an emissary of Satan,<br /><br />whom we are introduced to in the too long opening scenes.<br /><br />Prosatano is a demon who is locked in a crypt by King Richard the<br /><br />Lionhearted. The demon's scepter, from which he gets his power,<br /><br />is busted into nine pieces and hid in nine different parts of the<br /><br />world by holy men. In 1951, some grave robbers accidentally let<br /><br />Prosatano out and he begins collecting the nine pieces. He<br /><br />disguises himself as an antiquities professor named Lockley and<br /><br />always happens to be giving a lecture where a holy man is killed<br /><br />and a piece of the scepter is taken.<br /><br />Norris brings in his ""Walker: Texas Blunder"" cohort Sheree Wilson,<br /><br />who plays Lockley's assistant. She helps Norris with his<br /><br />investigation, they make goo goo eyes at each other, and our<br /><br />intrepid investigators travel to Israel after a rabbi is killed in<br /><br />Chicago. While in Israel, Calvin is given even more to complain<br /><br />about: the heat, the lack of restaurant accomodations, the lousy<br /><br />drivers, and the fact that he is missing the Chicago Bulls playoff<br /><br />games. Norris even manages to work a cute Israeli kid into this<br /><br />nightmare. Bezi steals Calvin's wallet, and hangs around the men,<br /><br />leading them around Israel and not arousing any sort of<br /><br />appropriate suspicion.<br /><br />Eventually, Lockley (Prosatano) assembles all of the scepter<br /><br />pieces, but needs the blood of royalty to complete the ceremony<br /><br />and call up the devil. Where to find royal blood? Well, Sheree's<br /><br />father is a duke! She has an American accent but she is the<br /><br />screenwriters' convenient method of forcing this monstrosity<br /><br />toward its inevitable conclusion. Sure, this minion of Satan may<br /><br />have killed countless hundreds over the years, but how is he<br /><br />gonna do against a good old fashioned American butt kickin'?<br /><br />After Prosatano has been vanquished, killed by his own scepter (I<br /><br />envied him, he did not have to watch Bezi steal Calvin's wallet<br /><br />again), we are treated to an awful coda involving a bearded man<br /><br />who has been watching Shutter, I mean Shatter, and Calvin on<br /><br />their quest. You see, it was foretold...somewhere...that two<br /><br />warriors from the west would defeat Prosatano. The silent<br /><br />bearded man who watched over the couple was none other than<br /><br />Jesus...I kid you not. He is listed as ""Prophet"" in the end credits,<br /><br />but you and even your pets will recognize the subtle Christian<br /><br />reference the film makers are trying to exhibit here.<br /><br />Like in ""I Use a Walker: Texas Ranger,"" Norris is aging and cannot<br /><br />get into his fight scenes too much anymore. He kicks a lot, and<br /><br />people fly over furniture in slow motion, and then Norris gives all of<br /><br />his line readings in that monotone voice of his. Oh, what a real<br /><br />director might be able to fashion out of him! His brother, Aaron,<br /><br />who has directed him in other films as well, has no sense of story<br /><br />or momentum. Scenes are thrown in for ego's sake, not to<br /><br />entertain. The scenes when the dynamic duo first meet Bezi drag<br /><br />on and on, and then Bezi is not all that important to the rest of the<br /><br />film.<br /><br />The film was shot on location in Israel, which means the<br /><br />Americans could insult the Israelis in person. There is not one<br /><br />likeable Israeli character here. The Israeli police captain is a jerk.<br /><br />The cops' driver does not know English, and Calvin convinces him<br /><br />that the word ""sh*tty"" is a compliment. Nothing funnier than<br /><br />mocking those stupid foreigners on their home turf, especially<br /><br />when all this racist humor is coming from an American minority<br /><br />who would have been more than offended if the tables were turned<br /><br />and the Israeli cop was mocking the African-American cop in<br /><br />Chicago.<br /><br />This film is badly written, badly acted, and badly directed. It does<br /><br />not work as action, cop drama, or even horror. It just shows that<br /><br />the now defunct Cannon Studios was willing to throw their money<br /><br />into anything, no matter how badly it was planned. ""Hellbound"" is<br /><br />surely a most adequate title. I disliked this movie intensely.<br /><br />This is rated (R) for physical violence, gun violence, strong<br /><br />profanity, some sexual references, and some adult situations.<br /><br />",0,negative,0.95
48106,"""October Sky"" is a film that will steal your heart, fill your mind with vivid imagery, and lift your spirit. The tale of Homer Hickham and his dream of creating a rocket seem so simple at first, especially when the film is set in a mining town, where the future is as clear cut as the lumps of coal in the mine. But Homer cannot follow in his father's footsteps. With the encouragement of Miss Riley,(a friendly teacher), members of his father's staff, and his friends, Homer attempts to make his dream a reality.<br /><br />Yet as in any true to life story, there are many stops along the way. Director Joe Johnston lowers us into the coal mines, where we witness the chilling plight of miners stooped beneath a ceiling of rock. With lit helmets and bent posture, they resembled alien insectoids more than humans in the darkness. The hacking coughs of the miners and the blackened faces were a constant reminder of the danger the miners faced in their work.<br /><br />Contrasting the mine shaft's lugubrious load are the images of Homer and his friend's rocket launches. Underneath the blue bowl of sky, rockets are placed upon a pad and launched into the stratosphere...And nothing can match the scene when Homer sees Sputnik for the first time.<br /><br />Yet what makes the film so endearing is the relationship between the characters. Homer's father is a classic hardened man...but he has a soft side as well. We see that he does love his son, despite their many arguments. The love and support of Miss Riley is evident as well. Best of all, the film is uncomfortable. It doesn't tie everything up in a nice bow. It tears at you, lifts you up. It keeps an air of reality, which is important in a film like this.<br /><br />This film can be considered a complete work. At first, I was disappointed that the film did not continue with Homer's life. I didn't want it to end. Then I realized...that's what a good film does to a person. If it has done its job, you won't want it to end. And ""October Sky"" accomplishes just that.",1,positive,0.95
6703,"A lot people get hung up on this films tag as a ""children's film"", and that it certainly is, though it is one made for adults. Takashi Miike uses the fantasy genre, particularly, the children's fantasy genre, as a springboard into the wild territory that is the Great Yokai War.<br /><br />The setup is simple a boy is selected to play the ""hero"" in this years annual festival, only to discover his role is much more real than he could have imagined. What follows is a hallucinatory, grotesque, whimsical, and often funny journey through the world of Japanese folklore, but wait there's also an evil Villain on the lose who wants to destroy the world. However, the villain here, is not a mere demon, it is the demon-spirit of the accumulated resentment of those things which humans ""use"" and ""discard"". Usuing a chamber made out of pure liquid hate/resentment, the villain transforms the vibrant colorful Yokai spirits into soulless ten foot tall makeshift robots which chainsaw for arms and eyes like burning coals(those whove played the video game, Sonic The Hedghog, might remember a certain Dr. Robotnik performing similar procedures to the cute and cuddly's who Sonic had to then ""liberate"").<br /><br />The hero in this film is actually the least interesting character, essentially playing the straight man, in a world gone suddenly mad. Though he does go through the typical heroes trials he more often than not cowers, as do many of the Yokia themselves, who seem truly defenseless against the murderous robots, some spirits being umbrellas with eyes, talking walls, or creatures whose soul purpose in life is to count beans...of course in this magical world of Miike's Yokai war even beans take a magical power when one believes in them.<br /><br />In several ways this film subverts the normal conventions of children's fantasy, as few, if any, of the characters are heroic, their victory being a combination of happenstance, almost arbitrary faith, and a desire to party. The Yokai spirits, only rally together and lay siege the villains hideout, after they mistake the end of the world invasion of Earth for a great Yokai festival, and even then only to dance and party. Also the film ends not with the usual celebratory all's well that ends well fantasy ending, but with a final scene, showing our hero years older, with an adult job, now unable to see the Yokai spirits of his youth, who then despondently turn to the villain, who being a spirit can never really die. This ending, with it's Yokai spirit who is the spitting image of Pokemon's Pikachu, warns us not just of leaving behind our childhood selves, but of the horrors of over-consumption. The villain is resentment caused when humans no longer have reverence for the world and the objects around them(in Japanese folklore nearly every object has some kind of spirit), and so when they are used and discarded as we in consumer societies do without reverence, they become soulless vengeful machines, not unlike those seen in modern video games, suggesting that though our imaginations and myths do not ever really die, but can become deformed.<br /><br />This is one of the first scripts Miike has contributed to, and I believe it shows, as there's a tightness conceptually that sometimes gets swept under the rug by his exuberance for visual playfulness. Though I've focused mostly on the story (since lots of users here seem to write it off), I do want to say that visually it's a kaleidescope of CGI, stop animation, costume, and live puppetry, that works remarkably well. There's a dreamlike quality to a lot of the film, and the Miyazaki comparisons are warranted, as are the NeverEnding Story and Labrynth comparisons, though this film is sharper and more adult than either. The Yokai are beaten, brutalized, and turned into machines of living hate, who I believe even kill a few humans, a deformed aborted calf with a mans face is born and dies in the films grotesque opening, while a sexual undercurrent, the women with the long neck licking the face of our boy hero, or another characters persistent memory of touching the thigh of a young scantily clad water spirit as a boy, seem to linger a bit too long for most western tastes, especially when considering this is a ""children's film"". However these are slight enough to catch adult attentions while minor enough, not to traumatize any children to bad. Grims fairy tales, before revisions, did much worse, far more often.<br /><br />All and all this is one of Miikes most accessible and engaging ventures yet, with enough visual drama and great performances(the Yokai spirits have a humanism and an absurd humor to them, thats laugh out loud funny at times) to appeal to audiences of all ages, and a steady conceptual undercurrent strong enough to draw in an adult audience who have presumably brought their children or else come out of a sense of nostalgia for the long lost fantasy films of their youth. The latter group the film seems to address the most fervently asking that they not just continue passive consumption of the world around them, but show reverence to those spirits within them which seemed so much closer to reality in childhood. Another beautiful, funny, and truly original film from a thrilling director who hasn't come close to his apex. Instant classic.",1,positive,0.85
11703,"Even though it has one of the standard ""Revenge Price Plots,"" this film is my favorite of Vincent Price's work. Gallico has that quality that is missing in so many horror film characters- likeability. When you watch it, you feel for him, you feel his frustration, the injustices against him, and you cheer him on when he goes for vengeance, even though he frightens you a little with his original fury. As the film goes on, his character becomes tragic. He's committed his murder, but now he must kill to cover that up. And again to cover that one up. And again... your stomach sinks with his soul as it goes down its spiral- like watching a beloved brother turn into a hood. Even if the revenge story is of old, the plot devices themselves are original- Gallico uses his tricks to kill in more and more inventive ways. A shame this one isn't available for home veiwing.",1,positive,0.95
11329,"The most positive points in this film were the credits (text style) and some moments in Ice-T's acting. The story-line; two rival gangs having to fight it out, with the sub-plots of betrayal, power and change are well worn plots but in this case painful(very) to wade through. The decrepit scenery, which added slight believability in places, and questionable lighting, constantly distracted from any interest/identification with the characters (the shine off of the actress's forehead/nose was blinding, not to mention other scenes with the same problem.) Not even half way into the film I wanted to know more about how and why it came about as opposed to what was going on on screen. A disappointment if you have seen Ice-T in other roles. Kudos to other actors/actresses who seemed to get into their roles despite the weak direction; Corrupt's side kick and the other restaurant worker.",0,negative,0.85
41833,"Note that I did not say that it is better...just more enjoyable. The lack of social commentary and realism helps keep things moving.<br /><br />I was actually sort of surprised that this was not a Troma movie, as it has all the Troma trademarks, including spewing acidic liquids, wisecracks from the villain after every murder, a ridiculous bathtub rape scene (which is sort of hard to get upset about, since the rapist is a snowman), and dumb deputies.<br /><br />There's a lot to love: <br /><br />1. A snowman, about whom it is remarked that he has no legs or feet, drives a police cruiser around town.<br /><br />2. Even though it is supposed to be close to (or below) freezing, nobody's breath shows and there are no signs of car exhaust when cars are running.<br /><br />3. The snow reminds you more of flocking or Styrofoam peanuts than actual snow.<br /><br />4. A teenage girl gets the hots for her boyfriend just a few hours after her brother is gruesomely murdered. She talks him into breaking into the sheriff's house, of all places, in order to get it on. But first, she tells him that he has to build a nice fire in the fireplace and open some wine.<br /><br />5. After teen-aged Jake's head is cut off by a sled runner, his father argues with the sheriff about whether Tommy, the sheriff's son, had anything to do with it. The sheriff maintains that Tommy wouldn't have been fighting with Jake because Jake ""is at least two feet taller than Tommy."" At that moment, someone in the background chimes in, ""Not anymore!"" <br /><br />6. When the evil snowman finally starts to melt away, the sheriff wrestles with a flat snowman made out of some sort of fabric for an extended period. This is much better than Tarzan wrestling with rubber crocodiles or gladiators wrestling with stuffed lions. If I were an actor, I would not have been able to keep a straight face at this point.<br /><br />All in all, a fun film. There's not really even that much blood.",1,positive,0.85
43532,"HLOTS was an outstanding series, its what NYPD Blue will never be, on HLOTS the plots are real, the dialog is real, the Relationships are real. With HLOTS back as a movie, Tying up all the loose ends, it was good to have all the gang back together, even a few that passed away show up (wont say how) The storyline was fast paced, emotional and full of the spirit the series had week in and week out. Homicide , Life on the Streets, Network drama at Its BEST!!!! 5 STARS!!!! Thumbs UP and all That. Thanks NBC for giving us the Finally we didn't get!",1,positive,0.95
41256,"Best fan boy movie I've ever watched save ""Free Enterprise.""<br /><br />In some ways it reminded me of an early Kevin Smith film.<br /><br />If you do any kind of role playing, this movie will likely have you laughing often at its insatiable fun. Don't expect a big budget here, the acting is also questionable at times, but it really adds to the fun of the atmosphere they create. The script is truly humorous with a lot of witty moments worth experiencing.<br /><br />The bard that always gets killed had me rolling. The sexually confused player also had me smiling a bit too. But in the end... It was just a great movie showcasing some better moments in the lives of a few geeks having a great time with role playing.<br /><br />If you are bored, and ever got into role playing, this will do nicely for a distraction. A real unexpected treat.",1,positive,0.95
20951,"The animation was fab and the film funny. The two circus bugs, Tuck/Roll were very funny. If you waited till the credits at the end, you saw a very funny sequence of film, where they showed the bugs pretending to do things wrong like in other movies, that was clever as it made the characters more human and beliveable.",1,positive,0.95
27798,What can I say? I know this movie from start to finish. It's hilarious. It's an strong link to my past and will change the way I view film in the future. Hypothetically speaking :) The down-fall? There's no Socrates Johnson!,1,positive,0.95
22544,"I love this movie very much i watched it over and over. I don't see why anyone would think this movie wasn't good. Maybe you have seen better or whatever it is i personally love it. It is one of my favorite movies and I am not Hindi at all but i do love it. It might be a little like ""Pretty Woman"" but i haven't seen that and I don't think it's any better than this. I don't know why you are all trashing about it but maybe you have a good reason but I think i have said it enough but i absolutely love this movie, and to those who say it's not good at all well then I wonder why you watched it and what movies you consider good. As for everyone else that i watched it with they enjoyed it too so it surprises me that this many people don't like it. As for Rani Mukherjee ( i think thats how you spell her last name) she is very beautiful and my favorite actress ever!",1,positive,0.95
34434,"THE ITALIAN is an astonishingly accomplished film for its time. Stunningly shot, with lighting effects that are truly sublime, this is an early gem that clearly reveals REGINALD BARKER to be a pioneer director of equal standing to D.W. GRIFFITH and MAURICE TOURNEUR. How much control Thomas Ince exerted over the production is hard to know, but this film still has extraordinary power. The simple story of an Italian immigrant struggling to keep his family alive in New York, is very moving. The themes of social injustice, revenge and forgiveness are completely relevant today. The use of close-ups is outstanding and the powerhouse performance of GEORGE BEBAN is electrifying. What we need now is a really good print transferred to DVD so we can truly appreciate this early masterpiece of cinema.",1,positive,0.95
41043,GREAT movie and the family will love it!! If kids are bored one day just pop the tape in and you'll be so glad you did!!!<br /><br />~~~Rube<br /><br />i luv raven-s!,1,positive,0.95
